Dátum,Termék,Kategória,Eladott mennyiség (db),Egységár (Ft),Napi árbevétel (Ft),Év,Hónap,Hét napja
2024-03-01,Félbarna kenyér,Kenyér,56,920,51520,2024,3,Friday
2024-03-01,Teljes kiőrlésű kenyér,Kenyér,38,1025,38950,2024,3,Friday
2024-03-01,Zsemle (db),Pékáru,538,95,51110,2024,3,Friday
2024-03-01,Kifli (db),Pékáru,489,90,44010,2024,3,Friday
2024-03-01,Vajas croissant,Édesség,93,485,45105,2024,3,Friday
2024-03-01,Csokis croissant,Édesség,76,530,40280,2024,3,Friday
2024-03-01,Túrós batyu,Édesség,80,455,36400,2024,3,Friday
2024-03-01,Sajtos pogácsa,Pékáru,247,160,39520,2024,3,Friday
2024-03-01,Fonott kalács,Kenyér,24,1295,31080,2024,3,Friday
2024-03-01,Mákos rétes,Édesség,78,380,29640,2024,3,Friday
2024-03-01,Diós rétes,Édesség,78,380,29640,2024,3,Friday
2024-03-01,Muffin,Édesség,72,410,29520,2024,3,Friday
2024-03-01,Szendvics,Egyéb,37,960,35520,2024,3,Friday
2024-03-01,Baguette,Kenyér,30,700,21000,2024,3,Friday
2024-03-02,Fehér kenyér,Kenyér,80,865,69200,2024,3,Saturday
2024-03-02,Félbarna kenyér,Kenyér,58,920,53360,2024,3,Saturday
2024-03-02,Teljes kiőrlésű kenyér,Kenyér,40,1025,41000,2024,3,Saturday
2024-03-02,Zsemle (db),Pékáru,538,95,51110,2024,3,Saturday
2024-03-02,Kifli (db),Pékáru,497,90,44730,2024,3,Saturday
2024-03-02,Vajas croissant,Édesség,92,485,44620,2024,3,Saturday
2024-03-02,Csokis croissant,Édesség,80,530,42400,2024,3,Saturday
2024-03-02,Túrós batyu,Édesség,86,455,39130,2024,3,Saturday
2024-03-02,Sajtos pogácsa,Pékáru,237,160,37920,2024,3,Saturday
2024-03-02,Fonott kalács,Kenyér,27,1295,34965,2024,3,Saturday
2024-03-02,Mákos rétes,Édesség,70,380,26600,2024,3,Saturday
2024-03-02,Diós rétes,Édesség,74,380,28120,2024,3,Saturday
2024-03-02,Muffin,Édesség,68,410,27880,2024,3,Saturday
2024-03-02,Szendvics,Egyéb,34,960,32640,2024,3,Saturday
2024-03-02,Baguette,Kenyér,36,700,25200,2024,3,Saturday
2024-03-04,Fehér kenyér,Kenyér,58,865,50170,2024,3,Monday
2024-03-04,Félbarna kenyér,Kenyér,43,920,39560,2024,3,Monday
2024-03-04,Teljes kiőrlésű kenyér,Kenyér,29,1025,29725,2024,3,Monday
2024-03-04,Zsemle (db),Pékáru,369,95,35055,2024,3,Monday
2024-03-04,Kifli (db),Pékáru,385,90,34650,2024,3,Monday
2024-03-04,Vajas croissant,Édesség,70,485,33950,2024,3,Monday
2024-03-04,Csokis croissant,Édesség,57,530,30210,2024,3,Monday
2024-03-04,Túrós batyu,Édesség,66,455,30030,2024,3,Monday
2024-03-04,Sajtos pogácsa,Pékáru,161,160,25760,2024,3,Monday
2024-03-04,Fonott kalács,Kenyér,21,1295,27195,2024,3,Monday
2024-03-04,Mákos rétes,Édesség,55,380,20900,2024,3,Monday
2024-03-04,Diós rétes,Édesség,54,380,20520,2024,3,Monday
2024-03-04,Muffin,Édesség,51,410,20910,2024,3,Monday
2024-03-04,Szendvics,Egyéb,25,960,24000,2024,3,Monday
2024-03-04,Baguette,Kenyér,30,700,21000,2024,3,Monday
2024-03-05,Fehér kenyér,Kenyér,59,865,51035,2024,3,Tuesday
2024-03-05,Félbarna kenyér,Kenyér,41,920,37720,2024,3,Tuesday
2024-03-05,Teljes kiőrlésű kenyér,Kenyér,30,1025,30750,2024,3,Tuesday
2024-03-05,Zsemle (db),Pékáru,373,95,35435,2024,3,Tuesday
2024-03-05,Kifli (db),Pékáru,332,90,29880,2024,3,Tuesday
2024-03-05,Vajas croissant,Édesség,70,485,33950,2024,3,Tuesday
2024-03-05,Csokis croissant,Édesség,58,530,30740,2024,3,Tuesday
2024-03-05,Túrós batyu,Édesség,58,455,26390,2024,3,Tuesday
2024-03-05,Sajtos pogácsa,Pékáru,163,160,26080,2024,3,Tuesday
2024-03-05,Fonott kalács,Kenyér,19,1295,24605,2024,3,Tuesday
2024-03-05,Mákos rétes,Édesség,52,380,19760,2024,3,Tuesday
2024-03-05,Diós rétes,Édesség,59,380,22420,2024,3,Tuesday
2024-03-05,Muffin,Édesség,49,410,20090,2024,3,Tuesday
2024-03-05,Szendvics,Egyéb,25,960,24000,2024,3,Tuesday
2024-03-05,Baguette,Kenyér,26,700,18200,2024,3,Tuesday
2024-03-06,Fehér kenyér,Kenyér,53,865,45845,2024,3,Wednesday
2024-03-06,Félbarna kenyér,Kenyér,37,920,34040,2024,3,Wednesday
2024-03-06,Teljes kiőrlésű kenyér,Kenyér,27,1025,27675,2024,3,Wednesday
2024-03-06,Zsemle (db),Pékáru,350,95,33250,2024,3,Wednesday
2024-03-06,Kifli (db),Pékáru,316,90,28440,2024,3,Wednesday
2024-03-06,Vajas croissant,Édesség,62,485,30070,2024,3,Wednesday
2024-03-06,Csokis croissant,Édesség,50,530,26500,2024,3,Wednesday
2024-03-06,Túrós batyu,Édesség,51,455,23205,2024,3,Wednesday
2024-03-06,Sajtos pogácsa,Pékáru,153,160,24480,2024,3,Wednesday
2024-03-06,Fonott kalács,Kenyér,17,1295,22015,2024,3,Wednesday
2024-03-06,Mákos rétes,Édesség,48,380,18240,2024,3,Wednesday
2024-03-06,Diós rétes,Édesség,43,380,16340,2024,3,Wednesday
2024-03-06,Muffin,Édesség,47,410,19270,2024,3,Wednesday
2024-03-06,Szendvics,Egyéb,22,960,21120,2024,3,Wednesday
2024-03-06,Baguette,Kenyér,24,700,16800,2024,3,Wednesday
2024-03-07,Fehér kenyér,Kenyér,61,865,52765,2024,3,Thursday
2024-03-07,Félbarna kenyér,Kenyér,43,920,39560,2024,3,Thursday
2024-03-07,Teljes kiőrlésű kenyér,Kenyér,30,1025,30750,2024,3,Thursday
2024-03-07,Zsemle (db),Pékáru,390,95,37050,2024,3,Thursday
2024-03-07,Kifli (db),Pékáru,356,90,32040,2024,3,Thursday
2024-03-07,Vajas croissant,Édesség,67,485,32495,2024,3,Thursday
2024-03-07,Csokis croissant,Édesség,57,530,30210,2024,3,Thursday
2024-03-07,Túrós batyu,Édesség,62,455,28210,2024,3,Thursday
2024-03-07,Sajtos pogácsa,Pékáru,158,160,25280,2024,3,Thursday
2024-03-07,Fonott kalács,Kenyér,19,1295,24605,2024,3,Thursday
2024-03-07,Mákos rétes,Édesség,58,380,22040,2024,3,Thursday
2024-03-07,Diós rétes,Édesség,54,380,20520,2024,3,Thursday
2024-03-07,Muffin,Édesség,50,410,20500,2024,3,Thursday
2024-03-07,Szendvics,Egyéb,25,960,24000,2024,3,Thursday
2024-03-07,Baguette,Kenyér,25,700,17500,2024,3,Thursday
2024-03-08,Fehér kenyér,Kenyér,69,865,59685,2024,3,Friday
2024-03-08,Félbarna kenyér,Kenyér,50,920,46000,2024,3,Friday
2024-03-08,Teljes kiőrlésű kenyér,Kenyér,34,1025,34850,2024,3,Friday
2024-03-08,Zsemle (db),Pékáru,462,95,43890,2024,3,Friday
2024-03-08,Kifli (db),Pékáru,410,90,36900,2024,3,Friday
2024-03-08,Vajas croissant,Édesség,84,485,40740,2024,3,Friday
2024-03-08,Csokis croissant,Édesség,70,530,37100,2024,3,Friday
2024-03-08,Túrós batyu,Édesség,71,455,32305,2024,3,Friday
2024-03-08,Sajtos pogácsa,Pékáru,219,160,35040,2024,3,Friday
2024-03-08,Fonott kalács,Kenyér,22,1295,28490,2024,3,Friday
2024-03-08,Mákos rétes,Édesség,67,380,25460,2024,3,Friday
2024-03-08,Diós rétes,Édesség,59,380,22420,2024,3,Friday
2024-03-08,Muffin,Édesség,65,410,26650,2024,3,Friday
2024-03-08,Szendvics,Egyéb,28,960,26880,2024,3,Friday
2024-03-08,Baguette,Kenyér,28,700,19600,2024,3,Friday
2024-03-09,Fehér kenyér,Kenyér,83,865,71795,2024,3,Saturday
2024-03-09,Félbarna kenyér,Kenyér,58,920,53360,2024,3,Saturday
2024-03-09,Teljes kiőrlésű kenyér,Kenyér,40,1025,41000,2024,3,Saturday
2024-03-09,Zsemle (db),Pékáru,554,95,52630,2024,3,Saturday
2024-03-09,Kifli (db),Pékáru,546,90,49140,2024,3,Saturday
2024-03-09,Vajas croissant,Édesség,93,485,45105,2024,3,Saturday
2024-03-09,Csokis croissant,Édesség,78,530,41340,2024,3,Saturday
2024-03-09,Túrós batyu,Édesség,93,455,42315,2024,3,Saturday
2024-03-09,Sajtos pogácsa,Pékáru,254,160,40640,2024,3,Saturday
2024-03-09,Fonott kalács,Kenyér,24,1295,31080,2024,3,Saturday
2024-03-09,Mákos rétes,Édesség,81,380,30780,2024,3,Saturday
2024-03-09,Diós rétes,Édesség,73,380,27740,2024,3,Saturday
2024-03-09,Muffin,Édesség,68,410,27880,2024,3,Saturday
2024-03-09,Szendvics,Egyéb,36,960,34560,2024,3,Saturday
2024-03-09,Baguette,Kenyér,31,700,21700,2024,3,Saturday
2024-03-11,Fehér kenyér,Kenyér,55,865,47575,2024,3,Monday
2024-03-11,Félbarna kenyér,Kenyér,40,920,36800,2024,3,Monday
2024-03-11,Teljes kiőrlésű kenyér,Kenyér,26,1025,26650,2024,3,Monday
2024-03-11,Zsemle (db),Pékáru,361,95,34295,2024,3,Monday
2024-03-11,Kifli (db),Pékáru,335,90,30150,2024,3,Monday
2024-03-11,Vajas croissant,Édesség,58,485,28130,2024,3,Monday
2024-03-11,Csokis croissant,Édesség,51,530,27030,2024,3,Monday
2024-03-11,Túrós batyu,Édesség,51,455,23205,2024,3,Monday
2024-03-11,Sajtos pogácsa,Pékáru,152,160,24320,2024,3,Monday
2024-03-11,Fonott kalács,Kenyér,15,1295,19425,2024,3,Monday
2024-03-11,Mákos rétes,Édesség,54,380,20520,2024,3,Monday
2024-03-11,Diós rétes,Édesség,51,380,19380,2024,3,Monday
2024-03-11,Muffin,Édesség,44,410,18040,2024,3,Monday
2024-03-11,Szendvics,Egyéb,23,960,22080,2024,3,Monday
2024-03-11,Baguette,Kenyér,23,700,16100,2024,3,Monday
2024-03-12,Fehér kenyér,Kenyér,52,865,44980,2024,3,Tuesday
2024-03-12,Félbarna kenyér,Kenyér,43,920,39560,2024,3,Tuesday
2024-03-12,Teljes kiőrlésű kenyér,Kenyér,28,1025,28700,2024,3,Tuesday
2024-03-12,Zsemle (db),Pékáru,360,95,34200,2024,3,Tuesday
2024-03-12,Kifli (db),Pékáru,328,90,29520,2024,3,Tuesday
2024-03-12,Vajas croissant,Édesség,65,485,31525,2024,3,Tuesday
2024-03-12,Csokis croissant,Édesség,54,530,28620,2024,3,Tuesday
2024-03-12,Túrós batyu,Édesség,53,455,24115,2024,3,Tuesday
2024-03-12,Sajtos pogácsa,Pékáru,165,160,26400,2024,3,Tuesday
2024-03-12,Fonott kalács,Kenyér,16,1295,20720,2024,3,Tuesday
2024-03-12,Mákos rétes,Édesség,52,380,19760,2024,3,Tuesday
2024-03-12,Diós rétes,Édesség,48,380,18240,2024,3,Tuesday
2024-03-12,Muffin,Édesség,49,410,20090,2024,3,Tuesday
2024-03-12,Szendvics,Egyéb,23,960,22080,2024,3,Tuesday
2024-03-12,Baguette,Kenyér,25,700,17500,2024,3,Tuesday
2024-03-13,Fehér kenyér,Kenyér,57,865,49305,2024,3,Wednesday
2024-03-13,Félbarna kenyér,Kenyér,42,920,38640,2024,3,Wednesday
2024-03-13,Teljes kiőrlésű kenyér,Kenyér,28,1025,28700,2024,3,Wednesday
2024-03-13,Zsemle (db),Pékáru,381,95,36195,2024,3,Wednesday
2024-03-13,Kifli (db),Pékáru,367,90,33030,2024,3,Wednesday
2024-03-13,Vajas croissant,Édesség,64,485,31040,2024,3,Wednesday
2024-03-13,Csokis croissant,Édesség,57,530,30210,2024,3,Wednesday
2024-03-13,Túrós batyu,Édesség,58,455,26390,2024,3,Wednesday
2024-03-13,Sajtos pogácsa,Pékáru,171,160,27360,2024,3,Wednesday
2024-03-13,Fonott kalács,Kenyér,17,1295,22015,2024,3,Wednesday
2024-03-13,Mákos rétes,Édesség,49,380,18620,2024,3,Wednesday
2024-03-13,Diós rétes,Édesség,49,380,18620,2024,3,Wednesday
2024-03-13,Muffin,Édesség,54,410,22140,2024,3,Wednesday
2024-03-13,Szendvics,Egyéb,26,960,24960,2024,3,Wednesday
2024-03-13,Baguette,Kenyér,26,700,18200,2024,3,Wednesday
2024-03-14,Fehér kenyér,Kenyér,65,865,56225,2024,3,Thursday
2024-03-14,Félbarna kenyér,Kenyér,50,920,46000,2024,3,Thursday
2024-03-14,Teljes kiőrlésű kenyér,Kenyér,31,1025,31775,2024,3,Thursday
2024-03-14,Zsemle (db),Pékáru,393,95,37335,2024,3,Thursday
2024-03-14,Kifli (db),Pékáru,408,90,36720,2024,3,Thursday
2024-03-14,Vajas croissant,Édesség,76,485,36860,2024,3,Thursday
2024-03-14,Csokis croissant,Édesség,68,530,36040,2024,3,Thursday
2024-03-14,Túrós batyu,Édesség,64,455,29120,2024,3,Thursday
2024-03-14,Sajtos pogácsa,Pékáru,216,160,34560,2024,3,Thursday
2024-03-14,Fonott kalács,Kenyér,21,1295,27195,2024,3,Thursday
2024-03-14,Mákos rétes,Édesség,62,380,23560,2024,3,Thursday
2024-03-14,Diós rétes,Édesség,62,380,23560,2024,3,Thursday
2024-03-14,Muffin,Édesség,53,410,21730,2024,3,Thursday
2024-03-14,Szendvics,Egyéb,28,960,26880,2024,3,Thursday
2024-03-14,Baguette,Kenyér,30,700,21000,2024,3,Thursday
2024-03-15,Fehér kenyér,Kenyér,79,865,68335,2024,3,Friday
2024-03-15,Félbarna kenyér,Kenyér,54,920,49680,2024,3,Friday
2024-03-15,Teljes kiőrlésű kenyér,Kenyér,38,1025,38950,2024,3,Friday
2024-03-15,Zsemle (db),Pékáru,508,95,48260,2024,3,Friday
2024-03-15,Kifli (db),Pékáru,469,90,42210,2024,3,Friday
2024-03-15,Vajas croissant,Édesség,92,485,44620,2024,3,Friday
2024-03-15,Csokis croissant,Édesség,75,530,39750,2024,3,Friday
2024-03-15,Túrós batyu,Édesség,80,455,36400,2024,3,Friday
2024-03-15,Sajtos pogácsa,Pékáru,201,160,32160,2024,3,Friday
2024-03-15,Fonott kalács,Kenyér,24,1295,31080,2024,3,Friday
2024-03-15,Mákos rétes,Édesség,68,380,25840,2024,3,Friday
2024-03-15,Diós rétes,Édesség,63,380,23940,2024,3,Friday
2024-03-15,Muffin,Édesség,74,410,30340,2024,3,Friday
2024-03-15,Szendvics,Egyéb,34,960,32640,2024,3,Friday
2024-03-15,Baguette,Kenyér,30,700,21000,2024,3,Friday
2024-03-16,Fehér kenyér,Kenyér,104,865,89960,2024,3,Saturday
2024-03-16,Félbarna kenyér,Kenyér,72,920,66240,2024,3,Saturday
2024-03-16,Teljes kiőrlésű kenyér,Kenyér,50,1025,51250,2024,3,Saturday
2024-03-16,Zsemle (db),Pékáru,628,95,59660,2024,3,Saturday
2024-03-16,Kifli (db),Pékáru,647,90,58230,2024,3,Saturday
2024-03-16,Vajas croissant,Édesség,115,485,55775,2024,3,Saturday
2024-03-16,Csokis croissant,Édesség,98,530,51940,2024,3,Saturday
2024-03-16,Túrós batyu,Édesség,106,455,48230,2024,3,Saturday
2024-03-16,Sajtos pogácsa,Pékáru,294,160,47040,2024,3,Saturday
2024-03-16,Fonott kalács,Kenyér,30,1295,38850,2024,3,Saturday
2024-03-16,Mákos rétes,Édesség,92,380,34960,2024,3,Saturday
2024-03-16,Diós rétes,Édesség,83,380,31540,2024,3,Saturday
2024-03-16,Muffin,Édesség,91,410,37310,2024,3,Saturday
2024-03-16,Szendvics,Egyéb,36,960,34560,2024,3,Saturday
2024-03-16,Baguette,Kenyér,42,700,29400,2024,3,Saturday
2024-03-18,Fehér kenyér,Kenyér,53,865,45845,2024,3,Monday
2024-03-18,Félbarna kenyér,Kenyér,39,920,35880,2024,3,Monday
2024-03-18,Teljes kiőrlésű kenyér,Kenyér,26,1025,26650,2024,3,Monday
2024-03-18,Zsemle (db),Pékáru,341,95,32395,2024,3,Monday
2024-03-18,Kifli (db),Pékáru,333,90,29970,2024,3,Monday
2024-03-18,Vajas croissant,Édesség,62,485,30070,2024,3,Monday
2024-03-18,Csokis croissant,Édesség,51,530,27030,2024,3,Monday
2024-03-18,Túrós batyu,Édesség,52,455,23660,2024,3,Monday
2024-03-18,Sajtos pogácsa,Pékáru,153,160,24480,2024,3,Monday
2024-03-18,Fonott kalács,Kenyér,18,1295,23310,2024,3,Monday
2024-03-18,Mákos rétes,Édesség,49,380,18620,2024,3,Monday
2024-03-18,Diós rétes,Édesség,50,380,19000,2024,3,Monday
2024-03-18,Muffin,Édesség,45,410,18450,2024,3,Monday
2024-03-18,Szendvics,Egyéb,24,960,23040,2024,3,Monday
2024-03-18,Baguette,Kenyér,22,700,15400,2024,3,Monday
2024-03-19,Fehér kenyér,Kenyér,58,865,50170,2024,3,Tuesday
2024-03-19,Félbarna kenyér,Kenyér,44,920,40480,2024,3,Tuesday
2024-03-19,Teljes kiőrlésű kenyér,Kenyér,29,1025,29725,2024,3,Tuesday
2024-03-19,Zsemle (db),Pékáru,392,95,37240,2024,3,Tuesday
2024-03-19,Kifli (db),Pékáru,363,90,32670,2024,3,Tuesday
2024-03-19,Vajas croissant,Édesség,66,485,32010,2024,3,Tuesday
2024-03-19,Csokis croissant,Édesség,57,530,30210,2024,3,Tuesday
2024-03-19,Túrós batyu,Édesség,56,455,25480,2024,3,Tuesday
2024-03-19,Sajtos pogácsa,Pékáru,172,160,27520,2024,3,Tuesday
2024-03-19,Fonott kalács,Kenyér,19,1295,24605,2024,3,Tuesday
2024-03-19,Mákos rétes,Édesség,63,380,23940,2024,3,Tuesday
2024-03-19,Diós rétes,Édesség,53,380,20140,2024,3,Tuesday
2024-03-19,Muffin,Édesség,49,410,20090,2024,3,Tuesday
2024-03-19,Szendvics,Egyéb,26,960,24960,2024,3,Tuesday
2024-03-19,Baguette,Kenyér,27,700,18900,2024,3,Tuesday
2024-03-20,Fehér kenyér,Kenyér,57,865,49305,2024,3,Wednesday
2024-03-20,Félbarna kenyér,Kenyér,43,920,39560,2024,3,Wednesday
2024-03-20,Teljes kiőrlésű kenyér,Kenyér,27,1025,27675,2024,3,Wednesday
2024-03-20,Zsemle (db),Pékáru,386,95,36670,2024,3,Wednesday
2024-03-20,Kifli (db),Pékáru,338,90,30420,2024,3,Wednesday
2024-03-20,Vajas croissant,Édesség,62,485,30070,2024,3,Wednesday
2024-03-20,Csokis croissant,Édesség,51,530,27030,2024,3,Wednesday
2024-03-20,Túrós batyu,Édesség,53,455,24115,2024,3,Wednesday
2024-03-20,Sajtos pogácsa,Pékáru,174,160,27840,2024,3,Wednesday
2024-03-20,Fonott kalács,Kenyér,18,1295,23310,2024,3,Wednesday
2024-03-20,Mákos rétes,Édesség,57,380,21660,2024,3,Wednesday
2024-03-20,Diós rétes,Édesség,46,380,17480,2024,3,Wednesday
2024-03-20,Muffin,Édesség,44,410,18040,2024,3,Wednesday
2024-03-20,Szendvics,Egyéb,23,960,22080,2024,3,Wednesday
2024-03-20,Baguette,Kenyér,23,700,16100,2024,3,Wednesday
2024-03-21,Fehér kenyér,Kenyér,72,865,62280,2024,3,Thursday
2024-03-21,Félbarna kenyér,Kenyér,51,920,46920,2024,3,Thursday
2024-03-21,Teljes kiőrlésű kenyér,Kenyér,34,1025,34850,2024,3,Thursday
2024-03-21,Zsemle (db),Pékáru,447,95,42465,2024,3,Thursday
2024-03-21,Kifli (db),Pékáru,436,90,39240,2024,3,Thursday
2024-03-21,Vajas croissant,Édesség,78,485,37830,2024,3,Thursday
2024-03-21,Csokis croissant,Édesség,68,530,36040,2024,3,Thursday
2024-03-21,Túrós batyu,Édesség,67,455,30485,2024,3,Thursday
2024-03-21,Sajtos pogácsa,Pékáru,201,160,32160,2024,3,Thursday
2024-03-21,Fonott kalács,Kenyér,21,1295,27195,2024,3,Thursday
2024-03-21,Mákos rétes,Édesség,70,380,26600,2024,3,Thursday
2024-03-21,Diós rétes,Édesség,68,380,25840,2024,3,Thursday
2024-03-21,Muffin,Édesség,63,410,25830,2024,3,Thursday
2024-03-21,Szendvics,Egyéb,31,960,29760,2024,3,Thursday
2024-03-21,Baguette,Kenyér,32,700,22400,2024,3,Thursday
2024-03-22,Fehér kenyér,Kenyér,66,865,57090,2024,3,Friday
2024-03-22,Félbarna kenyér,Kenyér,47,920,43240,2024,3,Friday
2024-03-22,Teljes kiőrlésű kenyér,Kenyér,33,1025,33825,2024,3,Friday
2024-03-22,Zsemle (db),Pékáru,420,95,39900,2024,3,Friday
2024-03-22,Kifli (db),Pékáru,406,90,36540,2024,3,Friday
2024-03-22,Vajas croissant,Édesség,70,485,33950,2024,3,Friday
2024-03-22,Csokis croissant,Édesség,59,530,31270,2024,3,Friday
2024-03-22,Túrós batyu,Édesség,65,455,29575,2024,3,Friday
2024-03-22,Sajtos pogácsa,Pékáru,177,160,28320,2024,3,Friday
2024-03-22,Fonott kalács,Kenyér,20,1295,25900,2024,3,Friday
2024-03-22,Mákos rétes,Édesség,58,380,22040,2024,3,Friday
2024-03-22,Diós rétes,Édesség,58,380,22040,2024,3,Friday
2024-03-22,Muffin,Édesség,56,410,22960,2024,3,Friday
2024-03-22,Szendvics,Egyéb,27,960,25920,2024,3,Friday
2024-03-22,Baguette,Kenyér,31,700,21700,2024,3,Friday
2024-03-23,Fehér kenyér,Kenyér,73,865,63145,2024,3,Saturday
2024-03-23,Félbarna kenyér,Kenyér,55,920,50600,2024,3,Saturday
2024-03-23,Teljes kiőrlésű kenyér,Kenyér,38,1025,38950,2024,3,Saturday
2024-03-23,Zsemle (db),Pékáru,508,95,48260,2024,3,Saturday
2024-03-23,Kifli (db),Pékáru,465,90,41850,2024,3,Saturday
2024-03-23,Vajas croissant,Édesség,88,485,42680,2024,3,Saturday
2024-03-23,Csokis croissant,Édesség,76,530,40280,2024,3,Saturday
2024-03-23,Túrós batyu,Édesség,73,455,33215,2024,3,Saturday
2024-03-23,Sajtos pogácsa,Pékáru,204,160,32640,2024,3,Saturday
2024-03-23,Fonott kalács,Kenyér,23,1295,29785,2024,3,Saturday
2024-03-23,Mákos rétes,Édesség,68,380,25840,2024,3,Saturday
2024-03-23,Diós rétes,Édesség,72,380,27360,2024,3,Saturday
2024-03-23,Muffin,Édesség,59,410,24190,2024,3,Saturday
2024-03-23,Szendvics,Egyéb,34,960,32640,2024,3,Saturday
2024-03-23,Baguette,Kenyér,33,700,23100,2024,3,Saturday
2024-03-25,Fehér kenyér,Kenyér,54,865,46710,2024,3,Monday
2024-03-25,Félbarna kenyér,Kenyér,39,920,35880,2024,3,Monday
2024-03-25,Teljes kiőrlésű kenyér,Kenyér,28,1025,28700,2024,3,Monday
2024-03-25,Zsemle (db),Pékáru,359,95,34105,2024,3,Monday
2024-03-25,Kifli (db),Pékáru,340,90,30600,2024,3,Monday
2024-03-25,Vajas croissant,Édesség,63,485,30555,2024,3,Monday
2024-03-25,Csokis croissant,Édesség,52,530,27560,2024,3,Monday
2024-03-25,Túrós batyu,Édesség,57,455,25935,2024,3,Monday
2024-03-25,Sajtos pogácsa,Pékáru,154,160,24640,2024,3,Monday
2024-03-25,Fonott kalács,Kenyér,18,1295,23310,2024,3,Monday
2024-03-25,Mákos rétes,Édesség,44,380,16720,2024,3,Monday
2024-03-25,Diós rétes,Édesség,48,380,18240,2024,3,Monday
2024-03-25,Muffin,Édesség,45,410,18450,2024,3,Monday
2024-03-25,Szendvics,Egyéb,23,960,22080,2024,3,Monday
2024-03-25,Baguette,Kenyér,23,700,16100,2024,3,Monday
2024-03-26,Fehér kenyér,Kenyér,54,865,46710,2024,3,Tuesday
2024-03-26,Félbarna kenyér,Kenyér,38,920,34960,2024,3,Tuesday
2024-03-26,Teljes kiőrlésű kenyér,Kenyér,26,1025,26650,2024,3,Tuesday
2024-03-26,Zsemle (db),Pékáru,378,95,35910,2024,3,Tuesday
2024-03-26,Kifli (db),Pékáru,334,90,30060,2024,3,Tuesday
2024-03-26,Vajas croissant,Édesség,59,485,28615,2024,3,Tuesday
2024-03-26,Csokis croissant,Édesség,53,530,28090,2024,3,Tuesday
2024-03-26,Túrós batyu,Édesség,54,455,24570,2024,3,Tuesday
2024-03-26,Sajtos pogácsa,Pékáru,156,160,24960,2024,3,Tuesday
2024-03-26,Fonott kalács,Kenyér,18,1295,23310,2024,3,Tuesday
2024-03-26,Mákos rétes,Édesség,51,380,19380,2024,3,Tuesday
2024-03-26,Diós rétes,Édesség,51,380,19380,2024,3,Tuesday
2024-03-26,Muffin,Édesség,39,410,15990,2024,3,Tuesday
2024-03-26,Szendvics,Egyéb,23,960,22080,2024,3,Tuesday
2024-03-26,Baguette,Kenyér,24,700,16800,2024,3,Tuesday
2024-03-27,Fehér kenyér,Kenyér,66,865,57090,2024,3,Wednesday
2024-03-27,Félbarna kenyér,Kenyér,44,920,40480,2024,3,Wednesday
2024-03-27,Teljes kiőrlésű kenyér,Kenyér,31,1025,31775,2024,3,Wednesday
2024-03-27,Zsemle (db),Pékáru,425,95,40375,2024,3,Wednesday
2024-03-27,Kifli (db),Pékáru,405,90,36450,2024,3,Wednesday
2024-03-27,Vajas croissant,Édesség,73,485,35405,2024,3,Wednesday
2024-03-27,Csokis croissant,Édesség,64,530,33920,2024,3,Wednesday
2024-03-27,Túrós batyu,Édesség,64,455,29120,2024,3,Wednesday
2024-03-27,Sajtos pogácsa,Pékáru,194,160,31040,2024,3,Wednesday
2024-03-27,Fonott kalács,Kenyér,20,1295,25900,2024,3,Wednesday
2024-03-27,Mákos rétes,Édesség,57,380,21660,2024,3,Wednesday
2024-03-27,Diós rétes,Édesség,72,380,27360,2024,3,Wednesday
2024-03-27,Muffin,Édesség,58,410,23780,2024,3,Wednesday
2024-03-27,Szendvics,Egyéb,26,960,24960,2024,3,Wednesday
2024-03-27,Baguette,Kenyér,27,700,18900,2024,3,Wednesday
2024-03-28,Fehér kenyér,Kenyér,66,865,57090,2024,3,Thursday
2024-03-28,Félbarna kenyér,Kenyér,46,920,42320,2024,3,Thursday
2024-03-28,Teljes kiőrlésű kenyér,Kenyér,33,1025,33825,2024,3,Thursday
2024-03-28,Zsemle (db),Pékáru,431,95,40945,2024,3,Thursday
2024-03-28,Kifli (db),Pékáru,439,90,39510,2024,3,Thursday
2024-03-28,Vajas croissant,Édesség,77,485,37345,2024,3,Thursday
2024-03-28,Csokis croissant,Édesség,63,530,33390,2024,3,Thursday
